#FamilyID	aly<0>	ath<1>	<2>	cru<3>	bol<4>	bra<5>	<6>	<7>	ppe<8>	mdo<9>	<10>	cpa<11>	rco<12>	ptr<13>	<14>	fve<15>	cme<16>	csa<17>	mtr<18>	car<19>	<20>	tca<21>	<22>	ccl<23>	<24>	<25>	<26>	gma<27>	Cquinoa<28>	Soleracea<29>	<30>	<31>	<32>	<33>	<34>	Bvulgaris<35>	sly<36>	stu<37>	<38>	<39>	<40>	Ahypochondriacus<41>	<42>	Mguttatus<43>	<44>	egr<45>	<46>	dianthus<47>	iceplant<48>	hylocereus<49>	<50>	ccan<51>	<52>	Vvi<53>	Klaxiflora<54>	Kfedtschenkoi<55>	<56>	<57>	<58>	dca<59>	<60>	<61>	<62>	<63>	osa<64>	zma<65>	<66>	<67>	<68>	Acomosus<69>	<70>	<71>	<72>	Atr<73>	<74>	
OG0003474	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	8.73202e-05	0.5	0.5	0.521	0.0106077	0.528851	0.0608652	3.18231e-06	0.518362	0.510067	0.510067	0.0113467	0.574194	0.559017	0.576444	0.541291	0.562226	0.528817	0.0193705	0.0029321	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.511503	0.00578413	0.513147	0.512683	0.502642	0.522804	0.540034	0.550206	0.502495	0.590779	0.532294	0.552947	0.547168	0.547168	0.502255	0.552146	0.517132	0.603496	0.5	0.5	0.515756	0.522146	0.527218	0.111393	0.503781	0.127498	0.548603	0.538754	0.518327	0.0274055	0.500815	0.501407	0.562104	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003475	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.006607	0.000760527	0.62261	0.540686	0.540686	0.528851	0.540867	0.518362	0.518362	0.510067	0.0150743	0.514977	0.632306	0.6078	0.635832	0.541291	0.562226	0.528817	0.0193705	0.0029321	0.505847	0.511413	0.505811	0.502311	0.546094	0.514711	0.520321	0.5	0.5	0.00661603	0.512683	0.502642	0.522804	0.0596327	0.0256985	0.502495	0.590779	0.532294	0.0786804	0.00116544	0.547168	0.502255	0.552146	0.517132	0.0540885	0.5	0.5	0.515756	0.522146	0.527218	0.111393	0.503781	0.127498	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.0921273	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003477	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.006607	0.5	0.5	0.521	0.0106077	0.528851	0.540867	0.518362	0.518362	0.5	0.5	0.0113467	0.574194	0.559017	0.576444	0.541291	0.562226	0.5	0.5	0.505847	0.505847	0.505756	0.502918	0.502311	0.0685845	0.514711	0.520321	0.00578413	0.511503	0.513147	0.512683	0.502642	0.522804	0.540034	0.550206	0.502495	0.590779	0.532294	8.03828e-05	0.0701672	5.63325e-05	0.502255	0.552146	0.517132	0.00592212	0.5	0.5	0.515756	0.522146	0.527218	0.0389368	0.503781	0.127498	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.0921273	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003478	0.5	0.5	0.5	0.5	0.509941	0.509941	0.0223563	0.52846	0.5	0.5	0.534234	0.100894	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.507574	0.574194	0.5	0.5	0.5	0.5	0.0430118	2.916e-05	0.5	0.5	0.505756	0.00437503	0.00346478	0.546094	0.5	0.5	0.5	0.5	0.513147	0.512683	0.5	0.5	0.0596327	0.0256985	0.502495	0.590779	0.5	0.5	0.0701672	0.0241114	0.502255	0.552146	0.517132	0.603496	8.19911e-06	0.593382	0.0235714	0.522146	0.527218	0.0389368	0.503781	0.000367002	0.548603	0.538754	0.535653	0.0184925	0.500815	0.501407	0.612889	0.636935	0.533198	0.0347767	0.517625	0.641321	N/A
OG0003479	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	1.15405e-06	0.0510478	0.568093	0.521	0.521	0.528851	0.0608652	0.518362	0.518362	0.510067	0.510067	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.528817	0.0193705	1.7195e-05	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.511503	0.511503	0.513147	0.512683	0.502642	0.522804	0.540034	0.550206	0.502495	0.590779	0.532294	0.552947	0.547168	0.547168	0.502255	0.552146	0.517132	0.603496	0.0132895	0.526244	0.515756	0.522146	0.527218	0.575285	0.503781	0.586362	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003485	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.0196498	0.0510478	0.568093	0.521	0.0106077	0.528851	0.0208327	0.518362	0.518362	0.510067	0.510067	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.528817	2.916e-05	0.0029321	0.00876221	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.511503	0.511503	0.513147	0.512683	0.502642	0.522804	0.540034	0.550206	0.502495	0.590779	0.0922739	0.0542927	0.58777	0.58777	0.502255	0.552146	0.517132	0.603496	0.5	0.5	0.530772	0.542831	0.527218	0.575285	0.503781	0.127498	0.0248608	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003489	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	8.73202e-05	0.0510478	0.568093	0.521	0.521	0.528851	0.540867	0.518362	0.518362	0.0297464	0.51983	0.507574	0.109802	0.559017	0.576444	0.541291	0.562226	0.555167	0.571807	0.511592	0.0173883	0.505756	0.502918	0.502311	0.0235518	0.528777	0.0205233	0.511503	0.511503	0.513147	0.512683	0.505263	0.0661011	0.540034	0.550206	0.502495	0.133897	0.561493	0.0542927	0.0482386	0.131763	0.502255	0.552146	0.517132	0.152246	0.5	0.5	0.530772	0.542831	0.527218	0.575285	0.503781	0.127498	0.0248608	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003491	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0510478	0.568093	0.521	0.0106077	0.0430622	0.540867	0.518362	0.518362	0.510067	0.510067	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.528817	0.0193705	1.7195e-05	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.533338	0.533338	0.513147	0.512683	0.502642	0.0115287	0.000833728	0.550206	0.502495	0.133897	0.532294	0.552947	0.547168	0.0241114	0.502255	0.552146	0.517132	0.603496	0.5	0.5	0.515756	0.522146	0.527218	0.0389368	0.503781	0.127498	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003503	0.00373735	0.507447	0.516569	0.523667	0.519586	0.519586	0.514942	0.0144267	0.5	0.5	0.534234	0.568093	0.521	0.0106077	0.0430622	0.540867	0.518362	0.518362	0.51983	0.0297464	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.555167	0.571807	1.7195e-05	0.505847	0.505756	0.502918	0.502311	0.0235518	0.514711	0.520321	0.5	0.5	0.513147	0.512683	0.502642	0.522804	0.5	0.5	0.502495	0.590779	0.532294	0.0786804	0.547168	0.0241114	0.00338194	0.0267141	0.517132	0.603496	0.5	0.5	0.515756	0.522146	0.527218	0.111393	0.503781	0.127498	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003504	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	1.15405e-06	0.0510478	0.568093	0.521	0.0106077	0.528851	0.540867	0.518362	0.518362	0.510067	0.0150743	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.528817	0.00075156	0.0029321	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.511503	0.511503	0.513147	0.512683	0.502642	0.522804	0.540034	0.074645	0.502495	0.590779	0.532294	0.0786804	0.0701672	0.547168	0.502255	0.552146	0.517132	0.603496	0.5	0.5	0.515756	0.522146	0.527218	0.00305088	0.503781	0.127498	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.0017499	N/A
OG0003512	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.006607	0.0196498	0.0510478	0.568093	0.0313871	4.77881e-06	0.528851	0.540867	0.518362	0.518362	0.0150743	0.510067	0.507574	0.574194	0.559017	0.0395544	0.541291	0.562226	0.528817	0.0566936	0.505847	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.52261	0.52261	0.513147	0.512683	0.502642	0.522804	0.0204002	0.074645	0.502495	0.590779	0.532294	0.0786804	0.547168	0.547168	0.502255	0.0267141	0.517132	0.603496	0.00173053	0.55044	0.515756	0.522146	0.527218	0.575285	0.503781	0.0448564	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003515	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.038617	0.525743	0.0510478	0.568093	0.521	0.0106077	0.555229	0.0416743	0.518362	0.518362	0.510067	0.0150743	0.507574	0.574194	0.559017	0.576444	0.0210529	0.562226	0.528817	0.538047	0.0029321	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.511503	0.511503	0.513147	0.512683	0.502642	0.522804	0.540034	0.550206	0.502495	0.590779	0.0922739	0.597639	0.58777	0.58777	0.502255	0.552146	0.517132	0.603496	0.5	0.5	0.530772	0.542831	0.527218	0.0389368	0.503781	0.127498	0.0248608	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003517	0.507447	0.507447	0.516569	0.523667	0.509941	0.509941	0.514942	0.52846	0.513129	0.006607	0.534234	0.568093	0.521	0.521	0.528851	0.540867	0.518362	0.518362	0.510067	0.0150743	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.528817	0.0193705	0.0029321	0.00876221	0.505756	0.502918	0.502311	0.546094	0.514711	0.0303757	0.511503	0.511503	0.513147	0.512683	0.502642	0.522804	0.540034	0.0256985	0.502495	0.590779	0.532294	0.552947	0.547168	0.547168	0.502255	0.552146	0.517132	0.152246	0.0132895	0.526244	0.515756	0.522146	0.527218	0.575285	0.503781	0.586362	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003519	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.006607	0.0510478	0.568093	0.521	0.521	0.528851	0.540867	0.000845949	0.53572	0.51983	0.0297464	0.507574	0.574194	0.559017	0.576444	0.541291	0.0320135	0.555167	0.571807	0.5	0.5	0.505756	0.502918	0.502311	0.0235518	0.5	0.5	0.533338	0.0173487	0.513147	0.512683	0.5	0.5	0.0408085	0.592982	0.502495	0.133897	0.5	0.5	0.5	0.5	0.00112901	0.552146	0.517132	0.603496	0.0132895	0.526244	0.5	0.5	0.527218	0.575285	0.503781	0.586362	0.0722835	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003520	0.507447	0.507447	0.516569	0.523667	0.509941	0.509941	0.514942	0.52846	0.513129	0.006607	0.534234	0.0351164	0.521	0.521	0.528851	0.0608652	0.518362	0.000171699	0.0151727	0.529301	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.00042726	0.538047	0.5	0.5	0.505756	0.502918	0.502311	0.546094	0.5	0.5	0.511503	0.511503	0.513147	0.512683	0.5	0.5	0.540034	0.074645	0.502495	0.590779	0.5	0.5	0.5	0.5	0.502255	0.552146	0.517132	0.603496	0.0132895	0.526244	0.5	0.5	0.527218	0.575285	0.503781	0.586362	0.0722835	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003521	0.514728	0.022093	0.532318	0.545668	0.519586	0.519586	0.529218	0.554515	0.513129	8.73202e-05	0.0173994	0.568093	0.521	0.00022515	0.528851	0.540867	0.00926392	0.518362	0.510067	0.510067	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.528817	0.0193705	0.5	0.5	0.505756	0.502918	0.502311	0.546094	0.5	0.5	0.5	0.5	0.513147	0.512683	0.5	0.5	0.0596327	0.550206	0.502495	0.590779	0.5	0.5	0.5	0.5	0.502255	0.552146	0.517132	0.603496	0.0132895	0.526244	0.5	0.5	0.527218	0.111393	0.503781	0.586362	0.0722835	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003522	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	1.15405e-06	0.0510478	0.568093	0.521	0.521	0.528851	0.540867	0.518362	0.518362	0.00060085	0.000161395	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.579285	0.601817	0.511592	0.511592	0.505756	0.502918	0.502311	0.00111185	0.00740903	0.520321	0.5	0.5	0.513147	0.512683	0.502642	0.0340724	0.5	0.5	0.502495	0.133897	0.532294	0.552947	0.622817	0.622817	0.5	0.5	0.517132	0.603496	0.5	0.5	0.515756	0.000250676	0.5	0.5	0.503781	0.127498	0.548603	0.0577405	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003523	0.507447	0.507447	0.516569	0.523667	0.528945	0.528945	0.514942	0.000416605	0.513129	0.513129	0.534234	0.100894	0.0313871	0.0106077	0.528851	0.540867	0.518362	0.518362	0.510067	0.510067	0.507574	0.574194	0.559017	0.113082	0.541291	0.562226	0.528817	2.56394e-12	0.5	0.5	0.505756	0.502918	0.502311	0.546094	0.5	0.5	0.511503	0.511503	0.513147	0.512683	0.5	0.5	0.540034	0.074645	0.502495	0.590779	0.5	0.5	0.0701672	0.547168	0.502255	0.0775019	0.517132	0.603496	0.5	0.5	0.0235714	0.522146	0.527218	0.0389368	0.503781	0.127498	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.5	0.5	0.533198	0.099957	0.517625	0.641321	N/A
OG0003568	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	1.15405e-06	0.0510478	0.00247867	0.521	0.0106077	0.528851	0.0608652	0.5	0.5	0.510067	0.510067	0.507574	1.76279e-05	0.559017	0.576444	0.541291	0.0923056	0.528817	0.0193705	0.5	0.5	0.505756	0.502918	0.502311	0.546094	0.5	0.5	0.511503	0.511503	0.513147	0.512683	0.5	0.5	0.540034	0.550206	0.502495	0.590779	0.5	0.5	0.5	0.5	0.502255	0.0267141	0.517132	0.0540885	0.5	0.5	0.5	0.5	0.527218	0.575285	0.503781	0.127498	0.0722835	0.538754	0.5	0.5	0.500815	0.501407	0.0921273	0.000258015	0.533198	0.567452	0.517625	0.641321	N/A
OG0003569	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.000279185	2.19273e-07	0.5	0.5	0.521	0.0313871	0.57937	0.0623503	0.518362	0.518362	0.529301	0.0440288	0.0113467	0.574194	0.559017	0.576444	0.042115	0.169886	0.579285	4.16733e-08	0.5	0.5	0.505756	0.502918	0.504605	0.047118	0.5	0.5	0.5	0.5	0.513147	0.00638122	0.5	0.5	0.5	0.5	0.502495	0.133897	0.5	0.5	0.5	0.5	0.5	0.5	0.517132	0.0540885	0.5	0.5	0.5	0.5	0.5	0.5	0.503781	0.127498	0.5	0.5	0.5	0.5	0.500815	0.00210978	0.0921273	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003573	0.507447	0.507447	0.516569	0.523667	0.509941	0.509941	0.514942	0.52846	0.513129	0.006607	0.534234	0.568093	0.0313871	0.0106077	0.528851	0.540867	0.518362	0.518362	0.510067	0.510067	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.528817	0.00075156	0.5	0.5	0.505756	0.502918	0.502311	0.546094	0.5	0.5	0.511503	0.511503	0.513147	0.512683	0.5	0.5	0.540034	0.0256985	0.502495	0.00450187	0.5	0.5	0.5	0.5	0.502255	0.0267141	0.517132	0.603496	0.5	0.5	0.5	0.5	0.527218	0.575285	0.503781	0.127498	0.0722835	0.538754	0.518327	0.0274055	0.500815	0.501407	0.562104	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003576	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.513129	0.0510478	0.568093	0.521	0.521	0.528851	0.540867	0.518362	0.518362	0.510067	0.510067	0.507574	0.0383559	0.559017	0.0395544	0.541291	0.562226	0.528817	0.0193705	0.505847	0.00876221	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.52261	0.52261	0.513147	0.512683	0.502642	0.522804	0.575325	0.592982	0.502495	0.133897	0.532294	0.0786804	0.0241114	0.547168	0.00112901	0.552146	0.517132	0.0540885	0.5	0.5	0.515756	0.522146	0.527218	0.575285	0.503781	0.127498	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.0921273	0.0399317	0.533198	0.567452	0.517625	0.641321	N/A
OG0003578	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.513129	0.0510478	0.568093	0.521	2.15286e-09	0.528851	0.540867	0.518362	0.518362	0.510067	0.510067	0.507574	0.109802	0.559017	0.113082	0.541291	0.562226	0.528817	0.0193705	0.0029321	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.5	0.5	0.513147	0.512683	0.502642	0.522804	0.0596327	0.550206	0.502495	0.590779	0.532294	0.552947	0.0241114	0.547168	0.502255	0.552146	0.517132	0.152246	0.5	0.5	0.515756	0.522146	0.527218	0.575285	0.503781	0.127498	0.548603	0.538754	0.518327	0.00924607	0.500815	0.501407	0.562104	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003579	0.00373735	0.507447	0.516569	0.0353575	0.014886	0.509941	0.514942	0.52846	0.5	0.5	0.534234	0.100894	0.540686	0.540686	0.5	0.5	0.518362	0.0274578	0.510067	0.0150743	0.507574	0.109802	0.030322	0.113082	0.061492	0.562226	0.528817	0.0566936	0.5	0.5	0.505756	0.502918	0.502311	0.546094	0.000122337	0.00103638	0.00578413	0.0172209	0.513147	0.512683	0.505263	0.544059	0.540034	0.00132434	0.502495	0.047228	0.0163985	0.0786804	0.0701672	0.547168	0.502255	0.0775019	0.517132	0.603496	0.55044	0.55044	0.515756	0.522146	0.527218	0.575285	0.503781	0.0448564	0.548603	0.538754	0.000171038	0.0274055	0.500815	0.501407	0.562104	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003582	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.513129	0.0510478	0.568093	0.521	0.0106077	0.528851	0.540867	0.00926392	0.518362	0.510067	0.0150743	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.528817	0.0193705	0.505847	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.511503	0.511503	0.513147	0.512683	0.502642	0.0340724	0.540034	0.550206	0.502495	0.590779	0.532294	0.0271337	5.63325e-05	0.547168	0.502255	0.552146	0.517132	0.603496	0.5	0.5	0.515756	0.522146	0.527218	0.575285	0.503781	0.127498	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.0921273	0.0399317	0.533198	0.567452	0.517625	0.641321	N/A
OG0003583	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.513129	0.0510478	0.568093	0.521	0.521	0.528851	0.540867	0.518362	0.518362	0.510067	0.510067	0.507574	0.109802	0.559017	0.576444	0.541291	0.562226	0.528817	0.538047	1.7195e-05	0.00876221	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.511503	0.0172209	0.513147	0.512683	0.502642	0.522804	0.540034	0.0256985	0.502495	0.590779	0.532294	0.0271337	5.63325e-05	0.547168	0.502255	0.552146	0.517132	0.603496	0.5	0.5	0.515756	0.522146	0.527218	0.575285	0.503781	0.127498	0.548603	0.538754	0.518327	0.518327	0.500815	0.501407	0.562104	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003586	0.00373735	0.507447	0.516569	0.0353575	0.00499478	0.014886	0.514942	0.52846	0.0196498	0.006607	0.534234	0.100894	0.521	0.0313871	0.528851	0.0608652	0.5	0.5	5.5214e-05	0.0101168	0.507574	0.109802	0.559017	0.113082	0.541291	0.0923056	0.555167	0.571807	0.505847	0.0029321	0.505756	0.502918	0.502311	0.0235518	0.514711	0.0303757	0.52261	0.52261	0.513147	0.512683	0.502642	0.0115287	0.0204002	0.074645	0.502495	0.133897	0.532294	0.552947	0.5	0.5	0.502255	0.0775019	0.517132	0.603496	0.0132895	0.526244	0.515756	0.0330932	0.527218	0.575285	0.503781	0.586362	0.548603	0.538754	0.518327	0.518327	0.500815	0.501407	0.562104	0.0399317	0.533198	0.567452	0.517625	0.0114349	N/A
OG0003588	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	8.73202e-05	0.0510478	0.568093	0.521	0.0106077	0.528851	0.540867	0.518362	0.518362	0.510067	0.510067	0.507574	0.574194	0.559017	0.576444	0.541291	0.562226	0.528817	0.0193705	0.0029321	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.511503	0.0172209	0.513147	0.512683	0.502642	0.522804	0.540034	0.074645	0.502495	0.590779	0.532294	0.0786804	5.63325e-05	0.0701672	0.502255	0.552146	0.517132	0.152246	0.0132895	0.526244	0.515756	0.522146	0.527218	0.575285	0.503781	0.586362	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.0921273	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003589	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.006607	0.0510478	0.568093	0.521	0.521	0.528851	0.540867	0.5	0.5	0.0150743	0.510067	0.507574	0.574194	0.559017	0.576444	0.541291	0.0923056	0.528817	0.00075156	0.0029321	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.00578413	0.511503	0.513147	0.512683	0.502642	0.522804	0.540034	0.550206	0.502495	0.133897	0.532294	0.0271337	0.0241114	0.547168	0.502255	0.552146	0.517132	0.603496	0.0132895	0.526244	0.515756	0.522146	0.527218	0.111393	0.503781	0.586362	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.0921273	0.0399317	0.533198	0.567452	0.517625	0.641321	N/A
OG0003592	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.038617	0.525743	0.0510478	1.23491e-05	0.0313871	0.521	0.555229	0.576794	0.5	0.5	0.510067	0.510067	0.507574	0.574194	0.559017	0.576444	0.0210529	0.0923056	0.528817	0.00075156	0.0029321	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.5	0.5	0.513147	0.512683	0.502642	0.522804	0.0596327	0.550206	0.502495	0.590779	0.532294	0.552947	0.0482386	0.58777	0.502255	0.0775019	0.517132	0.603496	0.5	0.5	0.515756	0.0111926	0.527218	0.575285	0.503781	0.127498	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.0921273	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003594	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0596327	0.550206	0.5	0.5	0.5	0.5	0.5	0.5	0.502255	0.0775019	0.5	0.5	0.5	0.5	0.5	0.5	0.527218	0.111393	0.5	0.5	0.0722835	0.538754	0.0350293	0.684143	0.00122266	0.501407	2.3146e-12	0.280431	0.0947295	0.0696217	0.534324	0.7259	N/A
OG0003596	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.006607	0.0510478	0.568093	0.0313871	0.521	0.528851	0.540867	0.5	0.5	0.510067	0.510067	0.507574	0.574194	0.559017	0.576444	0.541291	0.0923056	0.528817	0.00075156	0.0029321	0.505847	0.505756	0.502918	0.502311	0.546094	0.514711	0.520321	0.0115683	0.52261	0.513147	0.512683	0.502642	0.0115287	0.0204002	0.550206	0.502495	0.590779	0.532294	0.0271337	0.547168	0.547168	0.502255	0.552146	0.517132	0.603496	0.5	0.5	0.515756	0.522146	0.527218	0.575285	0.503781	0.127498	0.548603	0.538754	0.5	0.5	0.500815	0.501407	0.0921273	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003600	0.507447	0.507447	0.516569	0.523667	4.99005e-05	0.509941	0.514942	0.52846	0.525743	0.525743	0.534234	0.568093	0.521	0.0106077	0.0146273	0.0608652	0.518362	0.518362	0.510067	0.510067	0.507574	0.109802	0.559017	0.113082	0.541291	0.562226	0.528817	0.0193705	0.5	0.5	0.505756	0.502918	0.502311	0.546094	0.5	0.5	0.511503	0.511503	0.513147	0.512683	0.5	0.5	0.540034	0.0256985	0.502495	0.590779	0.5	0.5	0.5	0.5	0.502255	0.552146	0.517132	0.603496	0.0132895	0.526244	0.5	0.5	0.527218	0.575285	0.503781	0.586362	0.0722835	0.538754	0.518327	0.0274055	0.500815	0.501407	0.562104	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003603	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	1.15405e-06	0.0510478	0.568093	0.521	0.0106077	0.528851	0.540867	0.53572	0.53572	0.510067	0.510067	0.507574	0.574194	0.559017	0.576444	0.541291	0.0320135	0.528817	0.0193705	0.5	0.5	0.505756	0.502918	0.502311	0.546094	0.5	0.5	0.52261	0.0339171	0.513147	0.512683	0.5	0.5	0.575325	0.592982	0.502495	0.590779	0.5	0.5	0.5	0.5	0.504496	0.00196537	0.517132	0.603496	0.0132895	0.526244	0.5	0.5	0.552234	0.0779808	0.503781	0.586362	0.0722835	0.019737	0.5	0.5	0.500815	0.501407	0.0921273	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003605	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	0.006607	0.5	0.5	0.521	0.521	0.528851	0.540867	0.518362	0.518362	0.51983	0.51983	0.0113467	0.574194	0.559017	0.576444	0.541291	0.562226	0.555167	2.46625e-07	0.5	0.5	0.505756	0.502918	0.502311	0.0235518	0.5	0.5	0.5	0.5	0.513147	0.512683	0.5	0.5	0.5	0.5	0.502495	4.09053e-05	0.0481708	0.552947	0.547168	0.0241114	0.5	0.5	0.517132	0.0540885	0.5	0.5	0.515756	0.522146	0.5	0.5	0.503781	0.127498	0.548603	0.0577405	0.518327	0.0274055	0.500815	0.501407	0.562104	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
OG0003607	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513129	8.73202e-05	0.5	0.5	0.521	0.521	0.528851	0.540867	0.518362	0.0274578	0.510067	0.510067	0.5	0.5	0.559017	0.576444	0.541291	0.562226	0.528817	0.0193705	0.0029321	0.505847	0.00862577	0.502918	0.502311	0.546094	0.514711	0.520321	0.511503	0.0172209	0.513147	0.512683	0.502642	0.522804	0.540034	0.074645	0.502495	0.590779	0.532294	0.00147685	0.0241114	0.547168	0.502255	0.552146	0.517132	0.603496	0.0132895	0.526244	0.515756	0.522146	0.527218	0.111393	0.503781	0.586362	0.548603	0.538754	0.518327	0.518327	0.500815	0.501407	0.562104	0.577152	0.533198	0.567452	0.517625	0.641321	N/A
